order_id,order_date,customer_id,product_id,quantity,channel,discount_applied
ORD-52289,2023-11-24,CUST-1615,P-2045,1,In-Store,0.0
ORD-52290,2023-07-14,CUST-1613,P-2012,1,Online,0.0
ORD-52291,2023-11-07,CUST-1543,P-2011,3,In-Store,0.0
ORD-52292,2023-05-06,CUST-1831,P-2004,2,Online,0.0
ORD-52293,2023-10-03,CUST-1114,P-2027,4,In-Store,0.08
ORD-52294,2023-04-24,CUST-1694,P-2008,3,Online,0.0
ORD-52295,2023-11-30,CUST-1871,P-2017,5,Mobile App,0.0
ORD-52296,2023-06-18,CUST-1001,P-2013,4,Mobile App,0.12
ORD-52297,2023-06-02,CUST-1043,P-2029,1,Mobile App,0.0
ORD-52298,2024-03-19,CUST-1984,P-2005,4,In-Store,0.0
ORD-52299,2023-11-30,CUST-1891,P-2050,3,Online,0.0
ORD-52300,2023-01-10,CUST-1468,P-2010,5,Mobile App,0.0
ORD-52301,2023-11-28,CUST-1478,P-2041,-1,Mobile App,0.0
ORD-52302,2024-01-04,CUST-1614,P-2025,1,Online,0.0
ORD-52303,2023-09-29,CUST-1136,P-2002,2,Online,0.13
ORD-52304,2023-12-11,CUST-1922,P-2017,3,Mobile App,0.0
ORD-52305,2023-11-25,CUST-1259,P-2022,5,Online,0.0
ORD-52306,2024-01-12,CUST-1764,P-2019,2,In-Store,0.0
ORD-52307,2023-10-27,CUST-1092,P-2010,2,In-Store,0.0
ORD-52308,2023-07-27,CUST-1842,P-2046,1,Online,0.0
ORD-52309,2024-01-22,CUST-1300,P-2016,4,In-Store,0.0
ORD-52310,2023-07-01,CUST-1227,P-2045,4,In-Store,0.23
ORD-52311,2023-05-23,CUST-1695,P-2002,2,Mobile App,0.0
ORD-52312,2023-03-02,CUST-1360,P-2046,5,In-Store,0.12
ORD-52313,2023-03-19,CUST-1202,P-2009,2,Mobile App,0.29
ORD-52314,2023-07-28,CUST-1290,P-2038,1,In-Store,0.26
ORD-52315,2023-12-08,CUST-1926,P-2012,2,Mobile App,0.0
ORD-52316,03/26/23,CUST-1984,P-2027,5,Online,0.28
ORD-52317,2023-10-19,CUST-1597,P-2027,2,Mobile App,0.28
ORD-52318,2023-12-03,CUST-1840,P-2010,5,Mobile App,0.0
ORD-52319,2023-06-14,CUST-1769,P-2036,4,Mobile App,0.0
,2023-11-09,CUST-1191,P-2024,4,Online,0.0
ORD-52321,2024-03-19,CUST-1826,P-2017,5,Mobile App,0.29
ORD-52322,11/03/23,CUST-1086,P-2010,2,In-Store,0.0
ORD-52323,2023-12-01,CUST-1674,P-2045,4,Mobile App,0.29
ORD-52324,2023-06-06,CUST-1758,P-2042,2,Mobile App,0.0
ORD-52325,2023-06-03,CUST-1121,P-2002,2,Mobile App,0.14
ORD-52326,2023-01-17,CUST-1605,P-2040,5,In-Store,0.0
ORD-52327,02/07/24,CUST-1683,P-2045,2,Mobile App,0.0
ORD-52328,2023-01-29,CUST-1531,P-2012,2,In-Store,0.13
ORD-52329,2024-02-14,CUST-1104,P-2040,3,Mobile App,0.25
ORD-52330,2023-10-07,CUST-1943,P-2003,-1,In-Store,0.0
ORD-52331,2023-05-06,CUST-1643,P-2001,4,In-Store,0.0
ORD-52332,09/03/23,CUST-1156,P-2049,3,In-Store,0.0
ORD-52333,2023-03-03,CUST-1727,P-2011,3,Mobile App,0.0
ORD-52334,2024-03-11,CUST-1414,P-2007,1,Online,0.0
ORD-52335,2023-06-29,CUST-1063,P-2015,4,Online,0.0
ORD-52336,2023-06-20,CUST-1853,P-2040,5,In-Store,0.0
ORD-52337,2023-08-24,CUST-1041,P-2013,3,In-Store,0.0
,2023-08-18,CUST-1293,P-2036,5,In-Store,0.16
ORD-52339,2024-03-19,CUST-1131,P-2050,2,Online,0.0
ORD-52340,2023-08-29,CUST-1423,P-2021,1,Mobile App,0.0
ORD-52341,2023-12-19,CUST-1570,P-2050,3,Online,0.18
ORD-52342,2023-02-10,CUST-1274,P-2023,4,Online,0.0
ORD-52343,2023-07-01,CUST-1521,P-2001,3,Online,0.0
ORD-52344,2024-03-03,CUST-1462,P-2017,3,Online,0.0
ORD-52345,2023-03-01,CUST-1943,P-2026,-1,In-Store,0.0
ORD-52346,2023-05-06,CUST-1913,P-2001,3,Online,0.07
ORD-52347,2024-02-08,CUST-1728,P-2035,2,Online,0.0
ORD-52348,2023-07-21,CUST-1787,P-2011,1,Mobile App,0.0
ORD-52349,2023-05-23,CUST-1643,P-2045,-1,In-Store,0.0
ORD-52350,2023-11-08,CUST-1714,P-2022,1,Mobile App,0.0
ORD-52351,2024-03-19,CUST-1208,P-2047,2,Online,0.0
ORD-52352,2023-08-28,CUST-1307,P-2017,1,In-Store,0.0
ORD-52353,2023-09-16,CUST-1737,P-2039,5,Online,0.21
ORD-52354,2023-11-03,CUST-1716,P-2040,1,In-Store,0.02
ORD-52355,2023-04-13,CUST-1697,P-2010,4,Mobile App,0.0
ORD-52356,2023-01-25,CUST-1351,P-2011,4,Mobile App,0.0
ORD-52357,2023-06-01,CUST-1465,P-2044,2,In-Store,0.0
ORD-52358,2023-09-01,CUST-1488,P-2018,3,Online,0.2
ORD-52359,2023-12-14,CUST-1791,P-2009,2,Mobile App,0.0
ORD-52360,2023-11-13,CUST-1586,P-2022,2,In-Store,0.04
ORD-52361,2023-07-28,CUST-1184,P-2016,3,In-Store,0.0
ORD-52362,2023-01-07,CUST-1141,P-2048,-1,In-Store,0.0
ORD-52363,2023-10-12,CUST-1928,P-2029,1,In-Store,0.02
ORD-52364,2023-05-02,CUST-1042,P-2026,4,Online,0.27
ORD-52365,02/14/23,CUST-1662,P-2041,4,Online,0.0
ORD-52366,2023-04-21,CUST-1600,P-2003,5,Online,0.0
ORD-52367,2023-03-15,CUST-1373,P-2009,1,In-Store,0.17
ORD-52368,2023-12-23,CUST-1611,P-2024,2,In-Store,0.0
ORD-52369,2023-11-16,CUST-1733,P-2035,4,In-Store,0.2
ORD-52370,2023-05-12,CUST-1830,P-2018,5,Mobile App,0.08
ORD-52371,2023-05-27,CUST-1947,P-2022,-1,Mobile App,0.0
ORD-52372,2023-10-08,CUST-1609,P-2025,3,In-Store,0.12
ORD-52373,2023-07-27,CUST-1160,P-2011,5,Mobile App,0.0
,2023-06-11,CUST-1716,P-2027,4,In-Store,0.09
ORD-52375,2023-08-05,CUST-1031,P-2029,1,In-Store,0.12
ORD-52376,2023-03-09,CUST-1201,P-2023,1,Online,0.0
ORD-52377,2023-02-04,CUST-1451,P-2015,1,Online,0.0
ORD-52378,2023-08-14,CUST-1585,P-2004,3,Online,0.0
ORD-52379,2023-06-07,CUST-1452,P-2037,3,Mobile App,0.0
ORD-52380,2023-02-19,CUST-1696,P-2021,4,Mobile App,0.02
ORD-52381,2023-11-26,CUST-1954,P-2034,5,In-Store,0.12
ORD-52382,2023-04-20,CUST-1439,P-2022,4,In-Store,0.15
ORD-52383,2023-11-18,CUST-1686,P-2036,4,In-Store,0.0
ORD-52384,2023-04-06,CUST-1993,P-2016,4,In-Store,0.0
ORD-52385,2023-01-04,CUST-1825,P-2042,1,In-Store,0.0
ORD-52386,2023-04-22,CUST-1194,P-2010,5,Online,0.0
ORD-52387,2024-03-16,CUST-1414,P-2019,3,In-Store,0.0
ORD-52388,2023-03-25,CUST-1835,P-2026,4,In-Store,0.0
ORD-52389,2023-08-31,CUST-1940,P-2016,5,In-Store,0.0
ORD-52390,2023-01-24,CUST-1139,P-2016,2,Online,0.0
ORD-52391,2023-11-12,CUST-1193,P-2015,2,In-Store,0.0
ORD-52392,2023-02-06,CUST-1619,P-2038,5,In-Store,0.0
ORD-52393,2023-06-14,CUST-1882,P-2006,3,In-Store,0.0
ORD-52394,2023-08-15,CUST-1331,P-2028,5,Online,0.0
ORD-52395,2023-01-02,CUST-1733,P-2026,3,In-Store,0.22
ORD-52396,2023-03-19,CUST-1935,P-2009,4,Online,0.0
ORD-52397,2024-01-07,CUST-1518,P-2045,1,In-Store,0.0
ORD-52398,2024-02-15,CUST-1453,P-2001,2,Online,0.0
ORD-52399,2023-06-10,CUST-1173,P-2040,5,Mobile App,0.19
ORD-52400,2024-02-10,CUST-1725,P-2020,-1,Mobile App,0.14
ORD-52401,2024-01-24,CUST-1375,P-2033,2,Online,0.13
ORD-52402,2023-03-23,CUST-1014,P-2003,2,In-Store,0.0
ORD-52403,2024-02-11,CUST-1829,P-2026,3,In-Store,0.0
ORD-52404,2023-11-01,CUST-1497,P-2042,5,Mobile App,0.0
ORD-52405,2023-10-20,CUST-1695,P-2032,5,Mobile App,0.08
ORD-52406,2023-12-28,CUST-1518,P-2028,1,In-Store,0.0
ORD-52407,2023-05-25,CUST-1611,P-2045,2,In-Store,0.0
ORD-52408,2023-03-09,CUST-1763,P-2015,5,Online,0.18
ORD-52409,2024-03-26,CUST-1546,P-2042,1,In-Store,0.0
,2023-06-23,CUST-1233,P-2017,1,In-Store,0.3
ORD-52411,2024-03-24,CUST-1167,P-2009,2,In-Store,0.09
ORD-52412,2024-02-28,CUST-1910,P-2041,2,Mobile App,0.0
ORD-52413,2024-03-09,CUST-1525,P-2050,5,In-Store,0.0
ORD-52414,2023-10-07,CUST-1664,P-2031,1,Online,0.0
ORD-52415,2023-01-26,CUST-1393,P-2045,1,Mobile App,0.0
ORD-52416,2023-07-25,CUST-1313,P-2030,5,In-Store,0.0
ORD-52417,2023-12-14,CUST-1332,P-2033,4,In-Store,0.0
ORD-52418,2023-12-14,CUST-1554,P-2016,1,Online,0.0
ORD-52419,2023-03-03,CUST-1051,P-2035,1,In-Store,0.0
ORD-52420,2023-02-20,CUST-1428,P-2021,3,In-Store,0.1
ORD-52421,2023-12-07,CUST-1949,P-2034,4,In-Store,0.0
ORD-52422,03/30/23,CUST-1260,P-2031,4,In-Store,0.0
ORD-52423,2024-02-07,CUST-1828,P-2027,5,Online,0.0
ORD-52424,2023-06-30,CUST-1261,P-2021,1,In-Store,0.0
ORD-52425,09/20/23,CUST-1602,P-2040,4,Online,0.0
,2023-07-28,CUST-1934,P-2035,4,In-Store,0.22
ORD-52427,2023-08-20,CUST-1020,P-2016,4,In-Store,0.0
ORD-52428,2023-04-19,CUST-1524,P-2042,4,Mobile App,0.0
ORD-52429,2023-11-10,CUST-1753,P-2035,2,Mobile App,0.0
ORD-52430,2023-05-18,CUST-1684,P-2038,1,Mobile App,0.0
ORD-52431,2023-09-06,CUST-1888,P-2037,4,Mobile App,0.0
ORD-52432,04/18/23,CUST-1371,P-2025,5,Online,0.0
ORD-52433,2023-07-01,CUST-1771,P-2050,4,Online,0.0
ORD-52434,2023-09-13,CUST-1655,P-2041,2,Mobile App,0.23
,2023-01-24,CUST-1143,P-2043,4,Online,0.0
ORD-52436,2024-02-19,CUST-1877,P-2003,2,Online,0.0
ORD-52437,2023-05-24,CUST-1625,P-2002,4,Online,0.0
ORD-52438,2023-08-14,CUST-1680,P-2030,4,In-Store,0.03
ORD-52439,2023-06-08,CUST-1068,P-2033,4,Mobile App,0.0
ORD-52440,2023-01-02,CUST-1512,P-2034,2,In-Store,0.0
ORD-52441,2024-02-17,CUST-1960,P-2018,1,Online,0.0
ORD-52442,2023-08-08,CUST-1031,P-2048,3,In-Store,0.0
ORD-52443,2023-08-04,CUST-1858,P-2031,3,In-Store,0.0
ORD-52444,2023-01-02,CUST-1393,P-2026,2,Mobile App,0.0
ORD-52445,2023-02-17,CUST-1831,P-2034,1,Online,0.25
ORD-52446,2024-02-25,CUST-1348,P-2037,3,In-Store,0.07
ORD-52447,2023-08-24,CUST-1742,P-2010,2,Mobile App,0.0
ORD-52448,2023-03-19,CUST-1905,P-2011,2,Mobile App,0.23
ORD-52449,2023-08-08,CUST-1323,P-2018,5,Mobile App,0.0
ORD-52450,2023-08-27,CUST-1457,P-2038,3,In-Store,0.0
ORD-52451,2023-06-10,CUST-1207,P-2038,5,Mobile App,0.0
ORD-52452,2023-01-21,CUST-1863,P-2029,2,In-Store,0.0
ORD-52453,2023-01-30,CUST-1571,P-2038,3,Mobile App,0.0
ORD-52454,2023-07-27,CUST-1846,P-2036,2,Online,0.0
ORD-52455,2024-03-16,CUST-1159,P-2002,4,Mobile App,0.0
ORD-52456,2023-02-28,CUST-1958,P-2041,5,Mobile App,0.16
ORD-52457,2023-03-21,CUST-1950,P-2037,5,Online,0.0
,2023-03-10,CUST-1835,P-2002,4,Mobile App,0.0
ORD-52459,2023-03-02,CUST-1048,P-2030,5,Mobile App,0.0
ORD-52460,2023-10-11,CUST-1621,P-2015,2,In-Store,0.0
ORD-52461,2023-11-08,CUST-1923,P-2030,1,In-Store,0.0
ORD-52462,2023-11-11,CUST-1423,P-2034,2,In-Store,0.0
ORD-52463,2023-09-07,CUST-1452,P-2016,1,Online,0.0
ORD-52464,2023-06-18,CUST-1348,P-2041,1,Online,0.0
ORD-52465,2023-11-26,CUST-1095,P-2034,4,Mobile App,0.0
ORD-52466,2024-02-25,CUST-1286,P-2017,1,Online,0.09
ORD-52467,2023-06-07,CUST-1909,P-2031,1,Online,0.24
ORD-52468,2024-03-11,CUST-1050,P-2013,4,In-Store,0.23
ORD-52469,2023-11-05,CUST-1076,P-2048,1,Mobile App,0.0
ORD-52470,2023-01-28,CUST-1894,P-2010,2,In-Store,0.0
ORD-52471,2023-09-20,CUST-1298,P-2017,4,Online,0.13
ORD-52472,2024-03-14,CUST-1437,P-2020,1,In-Store,0.0
ORD-52473,2024-01-24,CUST-1510,P-2033,2,In-Store,0.0
ORD-52474,2023-03-24,CUST-1615,P-2046,2,Mobile App,0.06
ORD-52475,2023-01-20,CUST-1139,P-2037,1,In-Store,0.0
ORD-52476,2024-02-25,CUST-1232,P-2015,2,In-Store,0.0
ORD-52477,2023-06-27,CUST-1641,P-2048,3,Online,0.27
ORD-52478,2023-06-03,CUST-1298,P-2025,4,In-Store,0.17
ORD-52479,2023-10-06,CUST-1290,P-2042,1,Mobile App,0.0
,2023-02-02,CUST-1452,P-2001,3,Mobile App,0.0
ORD-52481,2023-07-27,CUST-1578,P-2036,1,Online,0.0
ORD-52482,2024-01-26,CUST-1307,P-2018,4,In-Store,0.06
ORD-52483,2023-09-07,CUST-1830,P-2029,3,Mobile App,0.16
ORD-52484,2023-05-28,CUST-1680,P-2041,2,Online,0.0
ORD-52485,2024-03-12,CUST-1649,P-2023,1,Online,0.0
ORD-52486,2023-04-07,CUST-1425,P-2025,4,In-Store,0.0
ORD-52487,2023-02-09,CUST-1001,P-2009,3,Online,0.0
ORD-52488,2024-03-10,CUST-1858,P-2009,2,Mobile App,0.0
ORD-52489,2023-02-07,CUST-1921,P-2014,4,In-Store,0.0
ORD-52490,2024-01-15,CUST-1016,P-2007,4,Mobile App,0.0
ORD-52491,2024-02-21,CUST-1413,P-2008,3,In-Store,0.0
ORD-52492,2023-06-05,CUST-1871,P-2026,3,In-Store,0.03
ORD-52493,2023-07-16,CUST-1252,P-2032,2,In-Store,0.19
ORD-52494,2023-11-10,CUST-1648,P-2022,3,Mobile App,0.0
ORD-52495,2024-03-11,CUST-1901,P-2017,1,Mobile App,0.0
ORD-52496,2023-04-02,CUST-1760,P-2022,3,In-Store,0.28
ORD-52497,2023-05-11,CUST-1896,P-2036,4,Online,0.0
ORD-52498,2023-06-03,CUST-1480,P-2049,2,In-Store,0.0
ORD-52499,2024-01-14,CUST-1712,P-2006,3,Online,0.0
ORD-52500,2023-02-28,CUST-1266,P-2045,5,In-Store,0.0
